Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Date_Unix,Spread High-Low,Spread Close-Open,delta_Open,delta_High,delta_Low,delta_Close,delta_Spread High-Low,delta_Spread Close-Open,delta_Volume BTC,delta_Volume USD,MA_Close_24,MA_V_BTC_24,MA_Close_240,MA_V_BTC_240
2017-12-25 06-AM,BTCUSD,14119.22,14286.27,13900.15,14025.0,605.7,8561463.76,1514181600000000000,386.12,-94.22,-49.78,12.27,-99.85,-94.22,112.12,-44.44,178.68,2535829.24,14019.35875,813.85625,16835.401625,1344.297625
2017-12-25 07-AM,BTCUSD,14025.0,14299.0,14008.85,14232.0,340.76,4817469.36,1514185200000000000,290.15,207.0,-94.22,12.73,108.7,207.0,-95.97,301.22,-264.94,-3743994.4,14007.82875,801.565417,16822.372583,1344.250042
2017-12-25 08-AM,BTCUSD,14232.0,14456.0,14050.0,14455.4,475.09,6785772.21,1514188800000000000,406.0,223.4,207.0,157.0,41.15,223.4,115.85,16.4,134.33,1968302.85,13997.852083,805.454167,16810.06175,1344.099625
2017-12-25 09-AM,BTCUSD,14455.4,14491.0,14200.01,14200.01,392.85,5640073.53,1514192400000000000,290.99,-255.39,223.4,35.0,150.01,-255.39,-115.01,-478.79,-82.24,-1145698.68,13993.685833,803.520417,16795.761792,1343.091125
2017-12-25 10-AM,BTCUSD,14200.01,14389.99,14200.01,14292.33,211.99,3030982.19,1514196000000000000,189.98,92.32,-255.39,-101.01,0.0,92.32,-101.01,347.71,-180.86,-2609091.34,14005.443333,777.0275,16781.196083,1341.186583
2017-12-25 11-AM,BTCUSD,14292.33,14484.56,14270.0,14421.55,233.25,3359089.36,1514199600000000000,214.56,129.22,92.32,94.57,69.99,129.22,24.58,36.9,21.26,328107.17,14031.163333,739.037083,16766.967458,1339.982958
2017-12-25 12-PM,BTCUSD,14421.55,14774.0,14421.55,14679.99,588.28,8588222.92,1514203200000000000,352.45,258.44,129.22,289.44,151.55,258.44,137.89,129.22,355.03,5229133.56,14072.58375,709.957917,16753.739542,1339.766083
2017-12-25 01-PM,BTCUSD,14679.99,14729.92,14000.0,14033.1,744.16,10701439.06,1514206800000000000,729.92,-646.89,258.44,-44.08,-421.55,-646.89,377.47,-905.33,155.88,2113216.14,14068.373333,700.682917,16738.052458,1337.118542
2017-12-25 02-PM,BTCUSD,14033.1,14147.22,13845.0,13939.32,1143.62,16003228.61,1514210400000000000,302.22,-93.78,-646.89,-582.7,-155.0,-93.78,-427.7,553.11,399.46,5301789.55,14048.554167,709.41,16722.5575,1338.188583
2017-12-25 03-PM,BTCUSD,13939.32,14239.99,13911.01,14177.19,269.28,3803933.24,1514214000000000000,328.98,237.87,-93.78,92.77,66.01,237.87,26.76,331.65,-874.34,-12199295.37,14059.065417,678.164167,16708.428083,1333.959792
2017-12-25 04-PM,BTCUSD,14177.19,14378.0,14155.0,14268.75,418.44,5983160.63,1514217600000000000,223.0,91.56,237.87,138.01,243.99,91.56,-105.98,-146.31,149.16,2179227.39,14070.537083,657.14375,16694.297958,1330.228667
2017-12-25 05-PM,BTCUSD,14268.75,14305.91,14000.02,14199.99,451.3,6401881.51,1514221200000000000,305.89,-68.76,91.56,-72.09,-154.98,-68.76,82.89,-160.32,32.86,418720.88,14089.0775,649.665,16680.106,1328.075542
2017-12-25 06-PM,BTCUSD,14199.99,14399.49,14188.0,14300.01,506.64,7248391.57,1514224800000000000,211.49,100.02,-68.76,93.58,187.98,100.02,-94.4,168.78,55.34,846510.06,14117.032083,633.805,16665.564417,1326.518667
2017-12-25 07-PM,BTCUSD,14300.01,14310.0,14214.37,14276.44,353.09,5037048.35,1514228400000000000,95.63,-23.57,100.02,-89.49,26.37,-23.57,-115.86,-123.59,-153.55,-2211343.22,14148.70125,607.062917,16651.276417,1325.313792
2017-12-25 08-PM,BTCUSD,14276.44,14299.0,14071.0,14071.01,589.88,8379534.21,1514232000000000000,228.0,-205.43,-23.57,-11.0,-143.37,-205.43,132.37,-181.86,236.79,3342485.86,14156.50875,590.115833,16635.928333,1325.07675
2017-12-25 09-PM,BTCUSD,14071.01,14162.0,14000.0,14089.99,482.07,6779891.93,1514235600000000000,162.0,18.98,-205.43,-137.0,-71.0,18.98,-66.0,224.41,-107.81,-1599642.28,14172.007917,585.060833,16620.907,1323.649917
2017-12-25 10-PM,BTCUSD,14089.99,14170.0,13973.21,14101.04,336.47,4731145.09,1514239200000000000,196.79,11.05,18.98,8.0,-26.79,11.05,34.79,-7.93,-145.6,-2048746.84,14172.675833,574.143333,16605.775042,1321.965375
2017-12-25 11-PM,BTCUSD,14101.04,14200.0,14101.03,14171.98,582.41,8251000.17,1514242800000000000,98.97,70.94,11.05,30.0,127.82,70.94,-97.82,59.89,245.94,3519855.08,14170.594167,566.754583,16590.913833,1321.975292
2017-12-26 12-AM,BTCUSD,14171.98,14290.0,14171.98,14248.0,462.53,6586983.68,1514246400000000000,118.02,76.02,70.94,90.0,70.95,76.02,19.05,5.08,-119.88,-1664016.49,14173.89,546.413333,16576.113792,1321.740125
2017-12-26 01-AM,BTCUSD,14248.0,14248.0,14184.39,14204.01,216.2,3070316.1,1514250000000000000,63.61,-43.99,76.02,-42.0,12.41,-43.99,-54.41,-120.01,-246.33,-3516667.58,14178.89,530.352917,16561.340042,1320.839917
2017-12-26 02-AM,BTCUSD,14204.01,14349.98,14190.03,14269.0,379.19,5413706.48,1514253600000000000,159.95,64.99,-43.99,101.98,5.64,64.99,96.34,108.98,162.99,2343390.38,14197.304167,511.615,16547.094583,1320.944667
2017-12-26 03-AM,BTCUSD,14269.0,14999.0,14258.0,14888.38,1364.88,19991607.31,1514257200000000000,741.0,619.38,64.99,649.02,67.97,619.38,581.05,554.39,985.69,14577900.83,14243.029583,537.334167,16535.583,1324.546917
2017-12-26 04-AM,BTCUSD,14888.38,15320.99,14815.0,15194.99,2356.54,35566175.21,1514260800000000000,505.99,306.61,619.38,321.99,557.0,306.61,-235.01,-312.77,991.66,15574567.9,14285.779167,580.485,16525.03675,1332.929667
2017-12-26 05-AM,BTCUSD,15194.99,15710.76,15170.0,15366.36,2018.33,31182518.85,1514264400000000000,540.76,171.37,306.61,389.77,355.0,171.37,34.77,-135.24,-338.21,-4383656.36,14337.743333,646.789583,16514.792458,1339.719208
2017-12-26 06-AM,BTCUSD,15366.36,15630.0,15310.01,15574.98,774.45,11982076.75,1514268000000000000,319.99,208.62,171.37,-80.76,140.01,208.62,-220.77,37.25,-1243.88,-19200442.1,14402.325833,653.820833,16504.779875,1339.705458
2017-12-26 07-AM,BTCUSD,15574.98,15574.99,15257.37,15444.01,425.77,6565703.49,1514271600000000000,317.62,-130.97,208.62,-55.01,-52.64,-130.97,-2.37,-339.59,-348.68,-5416373.26,14452.82625,657.362917,16493.473625,1335.173625
2017-12-26 08-AM,BTCUSD,15444.01,15499.0,15080.02,15084.99,304.32,4665435.23,1514275200000000000,418.98,-359.02,-130.97,-75.99,-177.35,-359.02,101.36,-228.05,-121.45,-1900268.26,14479.059167,650.2475,16480.807458,1334.208542
2017-12-26 09-AM,BTCUSD,15084.99,15464.25,15059.84,15399.07,272.76,4152347.71,1514278800000000000,404.41,314.08,-359.02,-34.75,-20.18,314.08,-14.57,673.1,-31.56,-513087.52,14529.02,645.24375,16469.224375,1334.47575
2017-12-26 10-AM,BTCUSD,15399.07,15484.24,15305.0,15305.0,148.74,2289915.64,1514282400000000000,179.24,-94.07,314.08,19.99,245.16,-94.07,-225.17,-408.15,-124.02,-1862432.07,14571.214583,642.608333,16457.39925,1333.264417
2017-12-26 11-AM,BTCUSD,15305.0,15368.88,15110.99,15170.5,265.1,4030449.08,1514286000000000000,257.89,-134.5,-94.07,-115.36,-194.01,-134.5,78.65,-40.43,116.36,1740533.44,14602.420833,643.935417,16444.275917,1332.8795
2017-12-26 12-PM,BTCUSD,15170.5,15439.9,15100.01,15346.14,452.93,6926168.18,1514289600000000000,339.89,175.64,-134.5,71.02,-10.98,175.64,82.0,310.14,187.83,2895719.1,14630.177083,638.295833,16431.763958,1333.048625
2017-12-26 01-PM,BTCUSD,15346.14,15475.27,15207.67,15369.27,468.72,7209959.72,1514293200000000000,267.6,23.13,175.64,35.37,107.66,23.13,-72.29,-152.51,15.79,283791.54,14685.850833,626.819167,16418.302625,1328.225875
2017-12-26 02-PM,BTCUSD,15369.27,15850.0,15270.82,15850.0,1049.55,16393335.42,1514296800000000000,579.18,480.73,23.13,374.73,63.15,480.73,311.58,457.6,580.83,9183375.7,14765.4625,622.899583,16406.015167,1328.489708
2017-12-26 03-PM,BTCUSD,15850.0,15890.0,15659.0,15820.0,1026.17,16204239.07,1514300400000000000,231.0,-30.0,480.73,40.0,388.18,-30.0,-348.18,-510.73,-23.38,-189096.35,14833.912917,654.436667,16392.802667,1326.316375
2017-12-26 04-PM,BTCUSD,15820.0,16148.0,15800.0,16115.0,2013.08,32277980.79,1514304000000000000,348.0,295.0,-30.0,258.0,141.0,295.0,117.0,325.0,986.91,16073741.72,14910.84,720.88,16380.906875,1327.487708
2017-12-26 05-PM,BTCUSD,16115.0,16115.0,15549.9,15709.98,1461.75,23138805.64,1514307600000000000,565.1,-405.02,295.0,-33.0,-250.1,-405.02,217.1,-700.02,-551.33,-9139175.15,14973.75625,762.982083,16367.578917,1329.855083
2017-12-26 06-PM,BTCUSD,15709.98,15812.31,15573.19,15710.0,786.69,12367404.19,1514311200000000000,239.12,0.02,-405.02,-302.69,23.29,0.02,-325.98,405.04,-675.06,-10771401.45,15032.505833,774.650833,16354.099417,1331.066167
2017-12-26 07-PM,BTCUSD,15710.0,15923.49,15709.99,15899.0,912.61,14470783.41,1514314800000000000,213.5,189.0,0.02,111.18,136.8,189.0,-25.62,188.98,125.92,2103379.22,15100.1125,797.964167,16339.418333,1324.135833
2017-12-26 08-PM,BTCUSD,15899.0,16085.0,15791.17,15875.0,1378.39,22034947.2,1514318400000000000,293.83,-24.0,189.0,161.51,81.18,-24.0,80.33,-213.0,465.78,7564163.79,15175.27875,830.81875,16324.592458,1321.671458
2017-12-26 09-PM,BTCUSD,15875.0,15991.2,15725.0,15920.0,640.42,10159892.55,1514322000000000000,266.2,45.0,-24.0,-93.8,-66.17,45.0,-27.63,69.0,-737.97,-11875054.65,15251.529167,837.416667,16309.884125,1320.660792
2017-12-26 10-PM,BTCUSD,15920.0,16036.93,15719.0,15780.0,718.53,11400991.84,1514325600000000000,317.93,-140.0,45.0,45.73,-6.0,-140.0,51.73,-185.0,78.11,1241099.29,15321.485833,853.335833,16293.979958,1319.066125
2017-12-26 11-PM,BTCUSD,15780.0,15860.0,15651.57,15790.88,661.96,10418633.02,1514329200000000000,208.43,10.88,-140.0,-176.93,-67.43,10.88,-109.5,150.88,-56.57,-982358.82,15388.94,856.650417,16277.900292,1315.256208
2017-12-27 12-AM,BTCUSD,15790.88,15800.0,15665.66,15794.01,434.4,6837017.83,1514332800000000000,134.34,3.13,10.88,-60.0,14.09,3.13,-74.09,-7.75,-227.56,-3581615.19,15453.357083,855.478333,16262.968583,1310.3235
2017-12-27 01-AM,BTCUSD,15794.01,15995.43,15794.0,15935.01,740.71,11810349.46,1514336400000000000,201.43,141.0,3.13,195.43,128.34,141.0,67.09,137.87,306.31,4973331.63,15525.482083,877.332917,16249.005083,1305.226167
2017-12-27 02-AM,BTCUSD,15935.01,15935.01,15810.0,15854.3,413.19,6552127.78,1514340000000000000,125.01,-80.71,141.0,-60.42,16.0,-80.71,-76.42,-221.71,-327.52,-5258221.68,15591.53625,878.749583,16234.235542,1303.3835
2017-12-27 03-AM,BTCUSD,15854.3,15879.0,15781.0,15879.0,408.08,6460911.56,1514343600000000000,98.0,24.7,-80.71,-56.01,-29.0,24.7,-27.01,105.41,-5.11,-91216.22,15632.812083,838.882917,16219.738625,1301.465083
2017-12-27 04-AM,BTCUSD,15879.0,16490.0,15878.99,16383.87,2508.61,40834982.73,1514347200000000000,611.01,504.87,24.7,611.0,97.99,504.87,513.01,480.17,2100.53,34374071.17,15682.34875,845.219167,16207.298833,1309.848208
2017-12-27 05-AM,BTCUSD,16383.87,16440.0,16275.0,16439.99,811.42,13273143.53,1514350800000000000,165.0,56.12,504.87,-50.0,396.01,56.12,-446.01,-448.75,-1697.19,-27561839.2,15727.083333,794.93125,16194.399,1310.8575
2017-12-27 06-AM,BTCUSD,16439.99,16484.62,16365.0,16400.0,555.89,9140153.51,1514354400000000000,119.62,-39.99,56.12,44.62,90.0,-39.99,-45.38,-96.11,-255.53,-4132990.02,15761.459167,785.824583,16181.482333,1311.465708
2017-12-27 07-AM,BTCUSD,16400.0,16442.87,16105.0,16250.0,682.82,11098579.65,1514358000000000000,337.87,-150.0,-39.99,-41.75,-260.0,-150.0,218.25,-110.01,126.93,1958426.14,15795.042083,796.535,16166.9615,1311.858208
2017-12-27 08-AM,BTCUSD,16250.0,16318.7,16100.55,16100.55,358.37,5820388.12,1514361600000000000,218.15,-149.45,-150.0,-124.17,-4.45,-149.45,-119.72,0.55,-324.45,-5278191.53,15837.357083,798.787083,16152.279167,1311.763708
2017-12-27 09-AM,BTCUSD,16100.55,16250.0,15823.0,15890.0,656.71,10480669.86,1514365200000000000,427.0,-210.55,-149.45,-68.7,-277.55,-210.55,208.85,-61.1,298.34,4660281.74,15857.8125,814.785,16136.2375,1313.561375
2017-12-27 10-AM,BTCUSD,15890.0,15985.96,15550.0,15675.0,945.85,14851355.8,1514368800000000000,435.96,-215.0,-210.55,-264.04,-273.0,-215.0,8.96,-4.45,289.14,4370685.94,15873.229167,847.997917,16119.258333,1316.581667
2017-12-27 11-AM,BTCUSD,15675.0,15849.99,15651.0,15744.89,385.89,6076176.82,1514372400000000000,198.99,69.89,-215.0,-135.97,101.0,69.89,-236.97,284.89,-559.96,-8775178.98,15897.162083,853.030833,16102.16575,1316.506292
2017-12-27 12-PM,BTCUSD,15744.89,16043.66,15740.96,15970.99,428.48,6817139.27,1514376000000000000,302.7,226.1,69.89,193.67,89.96,226.1,103.71,156.21,42.59,740962.45,15923.1975,852.012083,16086.3365,1316.261625
2017-12-27 01-PM,BTCUSD,15970.99,15970.99,15568.09,15846.22,536.76,8473347.28,1514379600000000000,402.9,-124.77,226.1,-72.67,-172.87,-124.77,100.2,-350.87,108.28,1656208.01,15943.070417,854.847083,16069.779083,1316.61375
2017-12-27 02-PM,BTCUSD,15846.22,15870.99,15165.0,15280.22,1112.6,17201783.67,1514383200000000000,705.99,-566.0,-124.77,-100.0,-403.09,-566.0,303.09,-441.23,575.84,8728436.39,15919.329583,857.474167,16051.426,1319.028833
2017-12-27 03-PM,BTCUSD,15280.22,15457.25,15100.0,15334.98,1182.75,18050187.52,1514386800000000000,357.25,54.76,-566.0,-413.74,-65.0,54.76,-348.74,620.76,70.15,848403.85,15899.120417,863.998333,16033.519708,1320.880542
2017-12-27 04-PM,BTCUSD,15334.98,15446.1,14661.72,14790.83,1714.42,25648836.22,1514390400000000000,784.38,-544.15,54.76,-11.15,-438.28,-544.15,427.13,-598.91,531.67,7598648.7,15843.946667,851.554167,16014.293958,1323.07625
2017-12-27 05-PM,BTCUSD,14790.83,15086.96,14524.37,14918.32,1922.64,28522264.84,1514394000000000000,562.59,127.49,-544.15,-359.14,-137.35,127.49,-221.79,671.64,208.22,2873428.62,15810.960833,870.757917,15995.053625,1329.01325
2017-12-27 06-PM,BTCUSD,14918.32,15197.0,14800.0,15030.0,1075.41,16168712.79,1514397600000000000,397.0,111.68,127.49,110.04,275.63,111.68,-165.59,-15.81,-847.23,-12353552.05,15782.6275,882.787917,15977.466083,1330.580833
2017-12-27 07-PM,BTCUSD,15030.0,15284.0,14750.01,14840.0,1171.5,17639191.41,1514401200000000000,533.99,-190.0,111.68,87.0,-49.99,-190.0,136.99,-301.68,96.09,1470478.62,15738.5025,893.575,15958.882792,1329.789833
2017-12-27 08-PM,BTCUSD,14840.0,15031.15,14636.0,14764.67,1223.68,18105219.2,1514404800000000000,395.15,-75.33,-190.0,-252.85,-114.01,-75.33,-138.84,114.67,52.18,466027.79,15692.23875,887.12875,15939.479083,1331.330583
2017-12-27 09-PM,BTCUSD,14764.67,15245.0,14725.0,15196.21,1078.76,16266705.63,1514408400000000000,520.0,431.54,-75.33,213.85,89.0,431.54,124.85,506.87,-144.92,-1838513.57,15662.080833,905.392917,15921.792542,1334.24525
2017-12-27 10-PM,BTCUSD,15196.21,15485.01,15140.01,15274.99,802.34,12300967.95,1514412000000000000,345.0,78.78,431.54,240.01,415.01,78.78,-175.0,-352.76,-276.42,-3965737.68,15641.03875,908.885,15903.396667,1333.010667
2017-12-27 11-PM,BTCUSD,15274.99,15462.32,15233.0,15367.08,710.12,10903667.62,1514415600000000000,229.32,92.09,78.78,-22.69,92.99,92.09,-115.68,13.31,-92.22,-1397300.33,15623.380417,910.891667,15886.680375,1325.870167
2017-12-28 12-AM,BTCUSD,15367.08,15431.12,15105.0,15213.3,777.63,11873186.03,1514419200000000000,326.12,-153.78,92.09,-31.2,-128.0,-153.78,96.8,-245.87,67.51,969518.41,15599.184167,925.192917,15874.135,1315.404458
2017-12-28 01-AM,BTCUSD,15213.3,15442.27,15150.0,15442.26,764.0,11700707.63,1514422800000000000,292.27,228.96,-153.78,11.15,45.0,228.96,-33.85,382.74,-13.63,-172478.4,15578.652917,926.163333,15860.144417,1306.767792
2017-12-28 02-AM,BTCUSD,15442.26,15489.0,14120.0,14450.01,2755.37,40805056.45,1514426400000000000,1369.0,-992.25,228.96,46.73,-1030.0,-992.25,1076.73,-1221.21,1991.37,29104348.82,15520.140833,1023.754167,15843.079625,1308.902833
2017-12-28 03-AM,BTCUSD,14450.01,14774.91,13905.0,14441.69,3152.4,45408338.65,1514430000000000000,869.91,-8.32,-992.25,-714.09,-215.0,-8.32,-499.09,983.93,397.03,4603282.2,15460.252917,1138.100833,15824.920167,1317.995875
2017-12-28 04-AM,BTCUSD,14441.69,14760.1,14165.0,14475.5,1903.11,27626011.43,1514433600000000000,595.1,33.81,-8.32,-14.81,260.0,33.81,-274.81,42.13,-1249.29,-17782327.22,15380.7375,1112.871667,15806.15975,1322.027833
2017-12-28 05-AM,BTCUSD,14475.5,14521.25,13801.0,13880.0,2608.9,36735730.53,1514437200000000000,720.25,-595.5,33.81,-238.85,-364.0,-595.5,125.15,-629.31,705.79,9109719.1,15274.07125,1187.766667,15784.236917,1329.880667
2017-12-28 06-AM,BTCUSD,13880.0,14175.0,13850.0,14010.01,1537.73,21517981.94,1514440800000000000,325.0,130.01,-595.5,-346.25,49.0,130.01,-395.25,725.51,-1071.17,-15217748.59,15174.488333,1228.676667,15762.845292,1334.238958
2017-12-28 07-AM,BTCUSD,14010.01,14369.0,14010.0,14230.04,779.54,11104640.31,1514444400000000000,359.0,220.03,130.01,194.0,160.0,220.03,34.0,90.02,-758.19,-10413341.63,15090.323333,1232.706667,15743.714875,1335.686583
2017-12-28 08-AM,BTCUSD,14230.04,14328.95,14000.0,14294.43,616.86,8739748.32,1514448000000000000,328.95,64.39,220.03,-40.05,-10.0,64.39,-30.05,-155.64,-162.68,-2364891.99,15015.068333,1243.477083,15723.639583,1337.118875
2017-12-28 09-AM,BTCUSD,14294.43,14490.0,14204.79,14334.68,476.01,6835960.38,1514451600000000000,285.21,40.25,64.39,161.05,204.79,40.25,-43.74,-24.14,-140.85,-1903787.94,14950.263333,1235.947917,15704.284042,1338.297333
2017-12-28 10-AM,BTCUSD,14334.68,14427.0,13807.5,13814.02,489.37,6921001.16,1514455200000000000,619.5,-520.66,40.25,-63.0,-397.29,-520.66,334.29,-560.91,13.36,85040.78,14872.7225,1216.927917,15682.5925,1339.713833
2017-12-28 11-AM,BTCUSD,13814.02,14081.5,13806.1,14078.01,722.8,10055278.85,1514458800000000000,275.4,263.99,-520.66,-345.5,-1.4,263.99,-344.1,784.65,233.43,3134277.69,14803.269167,1230.965833,15661.117958,1340.849
2017-12-28 12-PM,BTCUSD,14078.01,14399.99,13935.68,14329.57,928.17,13185786.97,1514462400000000000,464.31,251.56,263.99,318.49,129.58,251.56,188.91,-12.43,205.37,3130508.12,14734.876667,1251.78625,15641.362,1342.762792
2017-12-28 01-PM,BTCUSD,14329.57,14464.9,14245.5,14278.96,519.33,7452675.33,1514466000000000000,219.4,-50.61,251.56,64.91,309.82,-50.61,-244.91,-302.17,-408.84,-5733111.64,14669.574167,1251.06,15622.1065,1342.575875
2017-12-28 02-PM,BTCUSD,14278.96,14370.0,13849.0,14350.01,842.07,11905787.79,1514469600000000000,521.0,71.05,-50.61,-94.9,-396.5,71.05,301.6,121.66,322.74,4453112.46,14630.815417,1239.787917,15603.606542,1340.484375
2017-12-28 03-PM,BTCUSD,14350.01,14550.0,14287.11,14287.12,799.03,11524575.42,1514473200000000000,262.89,-62.89,71.05,180.0,438.11,-62.89,-258.11,-133.94,-43.04,-381212.37,14587.154583,1223.799583,15584.511208,1340.764958
2017-12-28 04-PM,BTCUSD,14287.12,14330.0,14006.86,14066.0,1005.0,14294686.86,1514476800000000000,323.14,-221.12,-62.89,-220.0,-280.25,-221.12,60.25,-158.23,205.97,2770111.44,14556.953333,1194.240417,15565.327417,1341.741875
2017-12-28 05-PM,BTCUSD,14066.0,14205.87,13891.88,14123.55,1236.39,17356654.74,1514480400000000000,313.99,57.55,-221.12,-124.13,-114.98,57.55,-9.15,278.67,231.39,3061967.88,14523.837917,1165.646667,15546.503833,1343.713417
2017-12-28 06-PM,BTCUSD,14123.55,14185.0,13500.0,13585.93,1639.62,22669732.77,1514484000000000000,685.0,-537.62,57.55,-20.87,-391.88,-537.62,371.01,-595.17,403.23,5313078.03,14463.668333,1189.155417,15525.820208,1345.821333
2017-12-28 07-PM,BTCUSD,13585.93,13979.57,13561.01,13927.05,1317.8,18194151.62,1514487600000000000,418.56,341.12,-537.62,-205.43,61.01,341.12,-266.44,878.74,-321.82,-4475581.15,14425.62875,1195.25125,15505.307958,1347.261542
2017-12-28 08-PM,BTCUSD,13927.05,14126.67,13900.01,13926.37,827.48,11580632.04,1514491200000000000,226.66,-0.68,341.12,147.1,339.0,-0.68,-191.9,-341.8,-490.32,-6613519.58,14390.699583,1178.742917,15485.084583,1346.799792
2017-12-28 09-PM,BTCUSD,13926.37,14030.0,13730.31,13947.96,878.09,12198049.71,1514494800000000000,299.69,21.59,-0.68,-96.67,-169.7,21.59,73.03,22.27,50.61,617417.67,14338.689167,1170.381667,15464.7455,1347.823875
2017-12-28 10-PM,BTCUSD,13947.96,14239.0,13937.22,14098.65,798.51,11277997.38,1514498400000000000,301.78,150.69,21.59,209.0,206.91,150.69,2.09,129.1,-79.58,-920052.33,14289.675,1170.222083,15444.948292,1347.173083
2017-12-28 11-PM,BTCUSD,14098.65,14468.77,14077.38,14450.01,595.42,8500906.25,1514502000000000000,391.39,351.36,150.69,229.77,140.16,351.36,89.61,200.67,-203.09,-2777091.13,14251.46375,1165.442917,15425.8275,1344.101167
2017-12-29 12-AM,BTCUSD,14450.01,14489.0,14280.23,14350.01,729.48,10494987.7,1514505600000000000,208.77,-100.0,351.36,20.23,202.85,-100.0,-182.62,-451.36,134.06,1994081.45,14215.493333,1163.436667,15406.981708,1343.656917
2017-12-29 01-AM,BTCUSD,14350.01,14396.8,14249.99,14377.23,411.09,5880885.45,1514509200000000000,146.81,27.22,-100.0,-92.2,-30.24,27.22,-61.96,127.22,-318.39,-4614102.25,14171.117083,1148.732083,15388.268708,1342.826792
2017-12-29 02-AM,BTCUSD,14377.23,15105.34,14377.23,14975.02,1811.22,26858763.59,1514512800000000000,728.11,597.79,27.22,708.54,127.24,597.79,581.3,570.57,1400.13,20977878.14,14192.9925,1109.3925,15372.115042,1346.52925
2017-12-29 03-AM,BTCUSD,14975.02,14975.02,14800.0,14870.0,929.0,13816531.02,1514516400000000000,175.02,-105.02,597.79,-130.32,422.77,-105.02,-553.09,-702.81,-882.22,-13042232.57,14210.83875,1016.750833,15354.740083,1345.592667
2017-12-29 04-AM,BTCUSD,14870.0,15037.0,14804.76,14804.76,970.11,14477561.81,1514520000000000000,232.24,-65.24,-105.02,61.98,4.76,-65.24,57.22,39.78,41.11,661030.79,14224.557917,977.875833,15337.364083,1346.464292
2017-12-29 05-AM,BTCUSD,14804.76,14994.53,14760.5,14920.0,489.05,7280521.37,1514523600000000000,234.03,115.24,-65.24,-42.47,-44.26,115.24,1.79,180.48,-481.06,-7197040.44,14267.89125,889.54875,15320.720875,1345.982167
2017-12-29 06-AM,BTCUSD,14920.0,15087.0,14901.0,14901.01,541.46,8119664.03,1514527200000000000,186.0,-18.99,115.24,92.47,140.5,-18.99,-48.03,-134.23,52.41,839142.66,14305.01625,848.0375,15304.558333,1345.442167
2017-12-29 07-AM,BTCUSD,14901.01,14926.7,14544.16,14598.01,759.96,11151739.98,1514530800000000000,382.54,-303.0,-18.99,-160.3,-356.84,-303.0,196.54,-284.01,218.5,3032075.95,14320.348333,847.221667,15286.879167,1347.010667
2017-12-29 08-AM,BTCUSD,14598.01,14695.44,14500.0,14550.01,440.26,6414313.12,1514534400000000000,195.44,-48.0,-303.0,-231.26,-44.16,-48.0,-187.1,255.0,-319.7,-4737426.86,14330.9975,839.863333,15268.754542,1348.031542
